prolific_id,A1,A2,A3,A4,A5,A6,A7,A8,story,p_type,recall,q1,q2,q3,q4,q5,q6,q7,q8
5d23d88ba60539001ba16192,""" for a while, now""","""she is bored of the relationship and feels they are not compatable""","""they want to break up out of spite for the person breaking up with them. it sounded passive aggressive""","""the person initiating the break up""","""i do not remember""","""baggage issues""","""i do not remember""","""3 rows away from eachother""",12,loc,"The couple arrived at the airport for a return trip to the USA from a vacation. Upon walking to the security line and having a delay, they were about to retrieve their stuff from the belt when suddenly the girl told the guy she wants to break up. He became angry and agreed with her - ""well if I am so intolerable, we should break up"". They walked together to the terminal/gate. Upon arriving at the gate, they agreed to part ways after landing. The annoyed flight attendants processed them on and shut the gate. The ex-couple shook hands and the girl asked for her books back. The guy, upset by this, went to his seat (3 rows back from her) in disbelief. Both were relieved that they had forgotten to book seats together, as they could fly in peace.",0.0,0.0,0.0,1.0,0.0,1.5,1.0,0.25
5f847731c01dbb0d347c5d77,""" in the basement with no windows, tables stacked together""","""history class, mummification""","""mummification""","""notes, due next week""","""pencil""","""are you from la""","""that night at 8pm to study""","""3""",44,loc,Leon and Ariana are both in a history class in the basement. The subject is mummification. Leon is sure that he has seen Ariana before and keeps staring at her. He passes her a note asking her if she is from LA stating that he finds her so familiar. They agree to meet later that night at 8PM.,1.75,2.0,0.25,0.25,0.0,3.0,2.0,0.5
5f4e840d4450000871b57da0,""" there is lavender""","""emmanuella picked up bow tie pasta ""","""only one lane was open and it was lane 2""","""the groceries cost $30 and emmanuella paid with her credit card""","""2 months""","""they fight too much""","""yes, liam thinks they would be happier with other people""","""liam wants his cat back""",13,loc,"Emmanuella and Liam are at the grocery store picking up items for their dinner party that night. They are fighting and Emmanuella decides that she wants to break up with Liam because they are constantly fighting over small things. She picks up some pasta and Liam says, ""I guess we're having pasta tonight"" and they get into a fight because Emmanuella says Liam never tries hard enough to help her. She then decides that she wants to break up right then and there. They go to check out their groceries, and Liam finally agrees that they should break up because he thinks they would be happier with other people. Emmanuella says that they should still host their dinner party and not tell anyone that they broke up. Liam agrees and says that he wants his cat back after their breakup. ",1.0,1.0,3.0,3.0,0.25,1.5,3.0,3.0
5f8a1cef1ec75e0cdb918a9e,"""  Wine buyer""","""$800""",,"""Hand shake""","""30 minutes""","""A change in bins""","""a4""","""Buisness class""",32,loc,"Two people in the wine industry run into each other at a bar. They discover they are in the same industry because one of them talks about the wine there. They meet at the airport the next day and go over a business proposal in line at security. They talk more on the way to the gate, then plan to meet up after they've arrived at their destination. They shake hands and go on their way.",0.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0
5f5588eb6fb28c959e202247,""" 20 minutes""","""bag check problem""","""cant remember""",,"""6 weeks""","""she wasnt intersted in him anymore""","""yes he is upset that she is bored with him""","""Jessie wants philosophy books back""",12,np,"A man and women in a relationship went on a vacation. It was a stressful vacation since they didn't get along. The women was thinking about breaking up weeks before the vacation, but they went since it was already planned. They had trouble with security and boarding the plane to go home. While at the airport, the women announces she wants to break up. The man is very upset and agrees to break up. They get on the plane. She asks him to return the philosophy books he borrowed. They go to sit in separate parts of the plane, having forgot to book seats together.",0.5,0.0,0.0,0.0,3.0,0.0,1.5,3.0
5f19d535ece875077bbe5cc7,"""  Karina was holding some of her groceries as she browsed the meat section.""","""Karina asks Simon if a certain meat looks cute.""","""They will be going on an actual date in Havard Square and they will be getting dinner.""","""It is around 8pm.""","""It seems nice when the two meet in the meat section.""","""They buy some meat, ribs, barbeque sauce, and vegetables.""","""I believe 5 lanes were open and they step into the one label H.""","""The groceries are $52 and Simon pays with his credit card.""",43,soc,Simon and Karina ran into each other in the grocery store. They met in the meat section. Both of them wanted to start a conversation but were a bit nervous to talk to another stranger. Karina ended up starting a conversation by asking Simon if he thought one of the meats looked cute. Simon joked around and something about the meat's poor brother. The two spoke more about their food; they both had barbeques they were going to that evening. They wandered the store together. Simon helped her pick out some good ribs and his favorite barbeque sauce while Karina taught him about her vegetable skewers. They eventually went to the checkout together. 5 lanes were open and they went through lane H. Simon then decided to ask Karina out to dinner soon. He suggests they wander around a downtown area after eating. Karina agrees. Simon then lifts the partition between their two groceries and says he will be paying for Karina's. He tells her he wants to pay because it was kind of like a date anyways. The cashier rolls her eyes. Simon pays the $52 with his credit card. Karina takes her groceries and then rushes off as the barbeque was supposed to start a bit earlier and she is now late.,0.0,2.25,0.25,3.0,0.0,2.5,2.0,0.0
5f8ead4b2d456102ab13c2f5,""" it was decorated very well.""","""they order some stesks and wineapostrophe""","""meat""","""they like very much.""","""ms""","""to build up career.""","""they need someime to build up career.""","""thomas""",11,loc,"a restaurant story.
",0.0,0.0,0.25,0.0,0.0,1.5,0.0,0.0
5f755d193f0e351d892c4453,"""wood""","""big japanese with small translation in english""","""teresa oder salmon roll with a beer and james ordered salmon roll and a vegetable roll""","""they enjoyed it""","""door""","""does your forehead hurt still""","""next sunday for a concert""","""3 am""",41,soc,"This is a story about how romance began at an unexpected moment and place. 
It was a first date unplanned.
Teresa and James didn't know each other beforehand. By coincidence, they went to the same Japanese restaurant. 
Teresa bumped into the glass door as she's not paying attention. 
James noticed the incident and started a conversation with Teresa.
Teresa's response appeared to be interesting and their conversation continued. 
As they got to know more about each other, they found out they shared the same interest in music. So they decided to go to a concert together. 

When they parted, James paid for the meal for both of them. This fits into the paradigm of American dating culture that man (at least) pays for the first date.  ",0.75,2.0,2.5,2.0,0.0,2.75,1.0,0.75
5726570ef2a83f000f6aea6d,""" One was ceo of a big aeronautic company the other was ceo of a small aeronatic related company""","""600 million""",,"""Toast""","""Stuffed dead animals""","""Heavy and leatherbound""","""steak well done and drink, veal and manhattan""","""they dont, its overcooked and dry""",31,loc,"Two executives meet at a steakhouse to discuss merging. One was in charge of an established, large aeronautics company, the other was in charge of a smaller, aeronautics related company that the bigger one could use to an advantage, but alone would disrupt the aeronautics industry as a whole. They both order different meals at the steak house, don't enjoy them, but discuss a prospective merger. They eventually agree and toast.",1.0,1.0,2.0,2.75,1.0,3.0,0.0,2.5
5f8c868613143e0cf115cf57,""" 5years""","""3 diamonds yellow""","""platter""","""dad""","""long drapes""","""The menus do not have prices.""","""Senna order oysters. Alvira orders apples.""","""They both enjoyed it. Senna said the oysters tasted like the ocean.""",21,loc,"Senna and Alvira were dating. Senna went to a fancy restaurant to propose. Alvira thought the restaurant was alot just for celebrating growing tomatos. Senna ordered oysters and Alvira ordered a dish with apples.  While Alvira was in the bathroom, the waiter got the diamond ring from Senna. Senna said the oysters tasted like the ocean. He started telling Senna how grateful he is for her with a tear in his eye. Before dessert, the waiter brought out the ring. Senna got down on one knee.  Alvira agreed to marry him. Senna said she needed to call her dad to tell him.  Everyone in the restaurant cheered.",0.25,1.0,2.5,2.5,3.0,2.25,0.0,2.0
5e76c87c0fd39b22d52eba04,""" Emmanuella has been thinking about breaking up for quite some time.""","""They fight too much and do not get along.""","""Yes, Liam wants to break up too as they fight too much.""","""Liam wants the cat.""","""It is bright and attractive with neat displays.""","""Sauce and pasta""","""I do not remember.""","""I do not remember the amount but they use a credit card.""",13,loc,"Emmanuella and Liam are having a dinner party at their house tonight but don't have food for it. So they decide to go to the grocery store to get the necessary items. Emmanuella is not in a good mood because she and Liam are not getting along and she wants to break up with him but is waiting until after the dinner. They get to the store which is very clean and nicely displayed when they enter. Not sure what to get for the party, they grab a cart and start walking down an aisle. Emmanuella sees pasta and says out loud that it would be a good for dinner. Liam mumbles something about not being in on the decision but that's usual. Too much for Emmanuella, she turns around and says that she thinks they should break up. She's been thinking about it for awhile because they don't seem to get along anymore. She was going to wait until after the dinner party but might just as well discuss it now. Liam thinks for a few minutes and then says that he feels the same way. They should break up. Then he thinks to himself that 
 maybe this will be their last fight. They walk to the checkout and wait in line. They both agree not to say anything to their friends tonight during dinner. They'll wait until after.  Then their cat is brought into the conversation. Liam says he's happy that he will get the cat. Emmanuella doesn't reply out loud, but thinks to herself that that is a whole other argument. ",0.25,1.5,0.0,2.25,0.0,1.5,1.0,3.0
5f13333fd005e8300e62faba,""" Mr. Shelton is The CFO of his company. Mr. Gordon works for a tech advanced company""","""6 million dollars""","""TechNef""","""A toast""","""There are taxidermied animals and candles on each table""","""The menus are lengthy ""","""Mr Shelton orders a Manhattan""","""It is too dry""",31,np,"Mr. Shelton and Mr. Gordon are two business man meeting to discuss the futures of their companies. They go to a restaurant that has taxidermic animals and candles on each table. They order food and Mr. Shelton offers that Mr. Gordon's company merges with his. Mr. Gordon is hesitant and first but after Mr. Shelton offers evidence and states that his company has done merges successfully in the past, Mr. Gordon agreed. They toast as a celebratory gesture.  ",2.0,0.75,1.25,1.75,2.25,1.5,2.0,2.5
5f49c04f647fdf40b0c5f9cb,""" chopsticks""","""is your head ok""","""same night for a concert""","""5""","""not sure""","""sushi""","""sushi rolls""","""they enjoyed it""",41,np,"Theresa runs into the glass wall of the resurant, she comes in and is seated at the bar next to the man. He asks if her head is ok, they start to chat. She asked if he ever been stung by a scorpion, he thinks she got a concussion becasue it was bizarre, she tells the story of the ethopian scorpion and that hitting her head was no big deal. He says hes going to a rthopian concert later that night and invites her. they both eat their sushi. he relizes its getting late and pays the bill and says he will see her later that evening ",0.0,0.25,0.5,2.0,0.0,2.0,2.0,0.0
5f8811c8230ebd25db3d3c4d,""" 2 hours""","""to assign tickets""","""back gate""","""business section""","""jeff was a factory business man""","""800 dollars""",,"""a hand shake""",32,loc,"It""s a story about two business men who were good friends (Jeff and William) who met at the airport and they also met a night before they met at the airport. They bagged a deal at the airport and after that,each of them went to their respective destinations",3.0,0.0,0.0,2.0,0.25,3.0,0.0,3.0
5f8035891dbfae0101a4010c,""" well decorated""","""barger""","""responsible""","""very much""","""attitude""","""what does they want""","""marriage anniversary""","""afternoon""",41,soc,it is a resturant issue .a resturant manner and their behavior .it is a interesting survey.i am enjoy it very much,0.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0
5e67032bc302df492496fbaa,""" a long time""","""she is tired of fighting and past trying to work it out""","""he does, he thinks they would be happier with other people""","""Liam wants the cat""","""empty""","""pasta and sauce""","""one, the open one""","""32 dollars, credit card""",13,np,"Liam and his partner (I already forgot her name) were at the grocery store preparing for a dinner party. As they looked at some bowtie pasta, they had a small argument which led to them agreeing to break up. Despite this, they agreed that they would still go forward with the dinner party. At the end, she made a joke that the first person who revealed to the guests that they had broken up would lose the rights to the cat, which Liam objected to.",0.0,1.5,2.0,2.25,0.0,2.5,3.0,3.0
5f6e3dc9850e4935c0fff202,""" Ms. Bianchi sells cheese and other products from Italy, and Ms. Morrison is in charge of buying new products for a grocery store on the west coast of America.""","""Ms. Bianchi suggests that Ms. Morrison purchase $1,500 worth of cheese as an initial sample.""","""Orange Grocers""","""A handshake""","""The store is busy""","""A box of crackers, a bottle of ketchup and a case of sparkling water.""","""There are 10 lanes open, and they go to lane 6.""","""The groceries cost $23, and Ms. Morrison pays with a check.""",33,soc,"The story follows Ms. Bianci — an Italian cheese seller — and Ms. Morrison, who purchases new products for a grocery store. Ms. Morrison likes making business deals and meeting potential new partners at the locations where their products will be sold, so she takes Ms. Bianci to the grocery store. Ms. Morrison says that she is unsure if the store needs another section for gourmet cheeses, so Ms. Bianci pitches her by saying that a higher quality cheese selection will result in increased profits for items such as crackers, jams and olives. Ms. Bianci offers to purchase a box of crackers to test her cheeses with, but Ms. Morrison insists on paying for it — also picking up ketchup and a case of sparkling water. The pair head to the checkout lanes, which are busy. There are 10 lanes open, and Ms. Bianci and Ms. Morrison slide into lane 6. Ms. Morrison expresses new reservations about the price of import taxes on the cheeses from Italy, but then the pair work out that they will qualify for a subsidy if $20,000 worth of cheese is imported. Ms. Morrison is friendly with the cashier, who she knows personally, and pays for the $23 worth of groceries with a check, which amuses Ms. Bianci. The pair seal their deal with a handshake, and then Ms. Morrison removes a small bottle of champagne from her purse and pops it in celebration. Ms. Bianci decides that she loves doing business with Americans.",0.0,3.0,3.0,3.0,2.25,3.0,3.0,0.0
5f5b42c37c4b0a25b79e7c01,""" It had been decorated with bamboo ceilings""","""They were different. ""","""James ordered vegetables while Teresa ordered slash""","""They both loved it""","""A scorpion""","""What happened to your face""","""A concert""","""In the evening""",41,loc,"James noticed a very beautiful lady in a hall and proceeded to ask her out on a date. She obliged and soon they were to meet in a very nice restaurant.

A waitress brought them the menu book and asked them to order. Meanwhile, while they sat, James had noticed a mark on the face of Theresa and thought she was strung by a scorpion.

Soon enough, their order arrived although the menu was different and they both enjoyed the meal.

James mentioned he would be having a concert and invited Theresa over. She said yes and waved with her chopstick to James.",0.5,0.0,1.0,1.25,0.0,0.75,1.0,0.0
5d7af4ee784e52001b9b02da,"""2 month""","""jealousy""","""discussions""","""i do not remember""","""no""","""no""","""yes""","""yes""",11,np,an argument between two people in the restaurant,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
5deb1fc973f2e923afb6891e,"""they only had a few minutes before their flight departed""","""bad weather caused the hold up""","""they were walking towards the west gate""","""jeff sat in first class while william sat in coach""","""not sure""","""$600""","""not sure""","""a handshake""",32,loc,"Two salesmen from different wine companies happen to meet in an airport. One was on a business trip trying to secure a deal and planned one with the other salesman a few minutes before their flight was set to depart. They negotiated prices on wine, made a deal, and secured it through a handshake. After the deal, they both went ahead with making their flights. One of them ordered a glass of wine during their flight.",0.0,0.0,0.0,0.0,0.0,1.75,0.0,3.0
5f52c66cf5bba95cf9f90c66,""" 3 months""","""because he want to figure his career path by himself""","""she did not want to break up because she begged him to stay back""","""sadie wanted her camera and poster back""","""Black chair with pink counter""","""the menu was not clearly described in the story.""","""Thomas ordered a buger with no tomato. Sadie ordered a steak.""","""Sadie did not try the food. She took them away when she left. Thomas said the food tasted sour.""",11,loc,"After a few months of thinking, Thomas decided to take a break from the relationship with Saudie because he wanted to figure out his career path by himself. He picked a restaurant as the meet-up location. Saudie did not want to break up at first when he proposed the reason. They ordered some foods from the restaurant menu then continue to talk. Saudie angrily picked the food and left when the food arrived. She also demanded her camera and poster back. Thomas tried the food after that but it tasted sour.",0.25,0.0,1.5,0.5,2.0,3.0,1.75,2.75
5f8751ae5b5907159b2f67d4,"""1 hour""","""sven had  the rin gin his pocket""","""c4""","""2a2b""","""6 months""","""2 pink diamonds""","""is a brownish box""","""her friend""",22,soc,sven an disabel got on a trip and sven want to propose the her bu tgets pulled aside because he forgot the ring was in his pocket and proposes infront of a lot of people an disabella runs away shy ,2.0,0.0,2.0,2.0,0.0,3.0,0.75,2.0
5f8b066742a6381ddae03d75,""" Customer satisfaction analyst""","""dont remember lol""","""Bianchi Cheese industries""","""Popping champagne""","""Setup like Halloween""","""Cheeses""","""1 lane open. They step into lane with a familiar face""","""That is not noted in story""",33,loc,The two grocery store satisfaction analysts step into the grocery store and meet at the deli. They discuss bringing new cheese products into the store inventory. They meet at the register and come to a deal conclusion. They pop champagne and celebrate the success of the deal and bringing America and European styles together.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5f483710cb08012f80d41359,""" With a nice view and chandeliers""","""I forget that one""","""I forget""","""They like it?""","""I forget""","""I forget""","""ring box""","""Her dad""",21,np,A couple went out for dinner at a restaurant with a nice view and chandeliers. He proposed to her and she said yes. Then the waiter brought out champagne for them to celebrate with. She wants to text her dad first and let him know she's getting married.,1.75,0.0,0.0,1.0,0.0,0.0,0.0,3.0
5aa506f2dbdb470001ef4a4d,""" decorated for thanksgiving""","""vegtablels""","""4 are open and they end up taking one the cashier told them to go to""","""about 80 dollars and he uses cash""","""1 year""","""1 and itapostrophes glitery""","""in a case""","""her mom""",23,np,A couple walked into a grocery store during Thanksgiving while shopping for food the husband seems nervous but the girlfriend does not know why but she suspected something was up with him. The boyfriend was nervous because he was thinking of proposing. When they want to go check out the boyfriend finally pulled out the ring and proposed. She got very excited and accepted. She texted her mom about it. He showed another customer at the store and pointed out how glittery it was. The other customers started clapping and the cashier let them pay ahead of others. After paying for the grocery the couple left along with their friends.,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
5a4c162ed5b53b0001f822d3,""" 30 minutes""","""Sven forgot the ring in his pocket.""","""east gate""","""2B and 2C""","""2 years""","""pink, 3 diamonds""","""ring box""","""her best friend""",22,loc,"Sven and his girlfriend were flying to her parent's house. He was sure he wanted to propose to her. As they were going through security, she forgot her laptop and was hurriedly handing items to Sven as she dug it out. He forgot the ring in his pocket and the metal detector picked it up. He decided right then to go for it and propose in front of everyone. His girlfriend didn't want to be the center of attention and grabbed her stuff and ran away. He followed her and caught up. She looked at him and said yes. They were so excited he high fived a stranger and she excitedly called her friend. As they got in their seats on the plane, someone told them she had been live streaming the whole thing and it was going viral. The girlfriend covered her face as she was both excited and embarrassed. ",0.0,0.0,0.0,1.25,0.0,2.0,1.5,3.0
5fa48e06e214730d551f1de7,""" anna has thirty minutes, and david has two hours""","""the machine was malfunctioning""","""I forget""","""I forget""","""The luggage cart""","""Are you a tumbler?""","""The will meet the following tuesday for a date, when they both arrive back in town""","""I forget""",42,np,"David was sitting in a terminal two hours before his flight. Anna walks up, running later for her flight, which departs in 30 minutes. David notices a runaway luggage cart, and saves Anna from getting hit with it. The two of them share a joking conversation about tumbling, which Anna actually was, and then Anna realizes she could have actually been hit with the cart. She thanks David. David offers the help her get to her flight on time. The pair rushes to security. They are able to make it to the front of the line because Anna's flight leaves early, but there is a hold up at the front. In line, they realize they went to the same high school three years apart. They make it through security and run hand in hand to the terminal. Anna makes it with five minutes to spare. They chat for a moment more, and agree to meet for a date next Tuesday when they are both back in town. Anna, urged by the flight attendant, gets on the plane. She makes it to her seat, and hugs a plastic wrapped blanket, hardly able to contain her joy.",1.5,3.0,0.0,0.0,0.0,1.5,2.25,0.0
5fa46c0a5fc245089e298c1d,""" open ""","""Chemistry and sodium and chloride""","""theories""",,,"""5 red""",,,24,np,"A story called ""When Chloride Met Sodium"". About a man who decides to propose to his girlfriend of 5 years in lecture hall. The professor was talking about sodium and chloride and asked the couple to come up in front of the class and that is when the man proposed.",0.0,1.25,0.0,0.0,0.0,3.0,0.0,0.0
5f91fcd0d41fea101c469878,""" A few years, I think?""","""It is super glittery and silver, but I do not remember how many diamonds were on it.""","""He had pulled it out of the crevice of his jacket, but I do not remember what it was on.""","""She texted her mother.""","""It was busy because it was the day before Thanksgiving.""","""They got Thanksgiving foods, like cranberry sauce.""","""I think there were five? But I do not remember.""","""The groceries were $14, and he paid with cash.""",23,np,"Alex planned on proposing to his girlfriend, Chloe, at the grocery store on the day before Thanksgiving. The beginning was a lot of exposition and setting the scene of the grocery store. Chloe looked at groceries while Alex was nervous and distracted by his proposal. When they got to the checkout line, Alex proposed. Chloe said yes and marveled at how glittery the ring was. The other people in line took pictures, their friends came out of hiding to congratulate them, and Chloe texted her mom a picture of the ring. Then they paid for their groceries and left to go celebrate.",0.75,0.0,2.0,3.0,0.0,0.5,0.0,3.0
5f4a7a00dc1bde60ab8f7ac5,"""  donapostrophe ""","""mummies""","""canapostrophe""","""evening""","""open""","""history""","""mummies""","""donapostrophe  """,44,np,"Something about the guy paying attention to the girl, then the girl notices him. Their professor talks about mummies. Can't recall the rest.",0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0
5f4d28042377a099e99eec79,""" Large""","""It is about aristotle and humans""","""aristotle""","""the exam for next week""","""a few days""","""she is traveling abroad""","""no because he loves her""","""maria wants her alpaca sweater""",14,np,Maria and David were dating but Maria wanted to dump him because she was traveling abroad. She decides to dump him during class and then asks for him to return her sweater afterwards.,1.0,1.0,0.5,2.0,0.75,1.0,3.0,3.0
5dfd54194b49a1a5f2cb605d,""" years""","""shinny white glittery many diamonds""","""velvet box""","""her mother""","""crowded with Thanksgiving purchasers many signs of advertizments""","""Thanksgiving items, canned goods""","""many. The least crowded one""","""Do not know price. Paid cash""",23,np,"A man and woman walked into a grocery store.  The man was very sweaty and nervous acting.  There were many signs of ads and crowded with people with packed carts of canned goods and Thanksgiving items.  The woman noticed the boyfriend acting strange but figured he would tell her if something was wrong.  When they got up to the register to pay, the man got down on one knee and proposed.  All at once the family and friends appeared to celebrate and she said yes and commented on how beautiful the ring was while putting it in a strangers face.  She immediately called her mother to give her the good news and the store worker also congratulated them as they checked out.",1.0,0.5,0.0,2.0,0.0,2.0,0.0,3.0
5f46a1b4636f0603abf294a1,""" carts stacked high, light coming in from outside, thanksgiving posters""","""vinegar and yams""","""a few are open and they go to 9""","""14 dollars and he uses cash""","""2 years""","""3 diamonds and white""","""in a box""","""her mom""",23,np,"Alex and Chloe are in a grocery store close to the thanksgiving holiday and alex is super nervous about proposing to Chloe. She notices he is acting strange but decides not to ask because she knows he will tell her what's up with him when he's ready. She picks out two items and they head to checkout lane 9. Their friends are hiding up front as they anxiously wait for Alex to propose. When they are in line, Alex grabs Chloe's hand and asks her to marry him. She says yes, and all the people in the store give them space and take photos. She loves that the ring is so sparkly. She takes out her phone to send her mom a picture of her hand. She goes to greet her friends at the front and Alex pays cash 14 dollars for the groceries.",2.0,1.0,0.0,3.0,1.25,2.0,0.0,3.0
5f8f54f056dee01a45a09147,""" 5 years ""","""3, canary yellow""","""a small cake""","""her dad""",,,"""oysters""","""they love it""",21,soc,"Senna and Alvira have been dating for 5 years. They go to a beautiful restaurant overlooking the ocean. Alvira goes to the restroom and Senna gives the ring to the waiter. Senna orders oysters that taste like the ocean. Alvira tells Senna that the date is too fancy to celebrate the first tomato of the season from her garden. Senna objects and tells her they were the best tomatoes he'd ever had. He then proceeds to tell her everything he loves about her, sometimes becoming teary-eyed. The waiter brings out a plate with a small cake. A ring with three canary yellow diamonds sits atop it. A few moments pass as Alvira sits stunned. Then she exclaims, ""Yes!"" The other patrons clap enthusiastically.",0.0,0.0,1.0,1.0,3.0,3.0,2.75,3.0
5f14cc91fe732f56204b3e6e,""" boring and about history""","""something about ancient times or history""","""i do not remember""","""due next class""","""investor""","""57 million""","""i do not know""","""hand shake""",34,np,They were in a lecture but were talking about a business deal. The lecture was something about history I think. At the end of the lecture they had an assignment due. The two people finally came to an agreement at the end of the lecture and shook hands.,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0
5f084a7987a3fe028ff65b8a,"""  5""","""3""","""cake""","""waiter""","""casually""","""sweet""","""caramelized apple""","""sweet""",21,np,a guy had been dating with a girl for 5 years. now he wants to propose her with a diamond ring. he proposed her and the girl agreed,0.0,0.0,0.75,0.0,2.0,1.0,2.75,0.0
55a47692fdf99b126e625257,""" book""","""are you from la""","""later that day""","""morning""","""crowded and larg""","""history, and mummification""","""mummification""","""a test next friday, on mummification""",44,np,"Two college kids see each other for the first time during one of their lectures. The guy is immediately attracted to Ariana, the girl, and passes her a note like a lovestruck teenager. While they're flirting through notes (during which he asks if she's from LA and she jokes about having a twin sister), the professor is giving a lecture about mummification in ancient Egypt. He then informs the class about their test on the subject next Friday, and releases the class.

The lovestruck couple, meanwhile, arrange to meet up for a walk later that day. The guy can't shake the feeling that he knows this girl from somewhere.",0.0,2.0,0.25,1.25,0.0,3.0,0.75,0.0
5f9ebfd0a1777f4763424391,""" half an hour""","""shift change""","""228""","""economy""","""long""","""boring""","""no""","""philosophy bag""",12,soc,"Calvin and Jessie wanted to break up, specially Jessie wanted. they were on a flight taking the decision.",1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
55ed87f0748092000baa9a0b,""" a runaway luggage cart""","""where you a gymnast?""","""This coming Tuesday""","""10:05am""","""30 minutes""","""A malfunction with the machine""","""I dont recall""","""I dont recall""",42,np,"It was a short story about a chance meeting at an airport that started with a man pulling a woman out of the way of a moving luggage cart. They had a short conversation while he offered to help her make it to her flight on time. They were temporarily held up at the security checkout. Before she sprinted to the final area of her flight, he asked her out to dinner when they both got back and she accepted, giving him a crumbled business card. She got on the plane happy that she made it on time and that she met him.",2.75,3.0,0.0,0.0,0.0,3.0,1.5,1.5
5d4dd26210d0030001134f37,""" Laptop""","""Were you ever a gymnast?""","""Next Tuesday for dinner""","""10:55am""","""David has 3 hours, Anna has only a short time before her flight""","""There was no hold up, they get through the security check with no problems""","""Unsure""","""Only Anna gets on the plane, not sure which section and seat""",42,soc,"David is waiting for his flight, reading a book on his laptop. He arrived at the airport early, so he still has 3 hours until his flight departs. He notices a harried-looking woman enter the airport. The woman, Anna, notices that her shoelaces are untied, so she bends down to tie them. As she does so, she doesn't notice that a luggage cart is careening toward her. David launches forward to push her out of the way of the cart. They tumble out of the way just in time. 

David grins at Anna and asks, ""Were you ever a gymnast?"" 
As she takes in his strikingly handsome face, she replies, ""Well actually, yes."" 
David comments on her impressive tumble, but she says she wouldn't rate the tumble well. 

David offers to help Anna get to her gate, and when she worries that she'll make him late for his own flight, he assures her that he has plenty of time.

They go through security together, taking off their coats and shoes and putting their luggage on the belt. David sets his backpack on the belt, with his laptop in a separate bin. They go through the metal detector without any problems. During this time, they discover that they went to the same high school. They tell each other when they'll each be back in town.

David asks Anna if she wants to get dinner together next Tuesday, when they're both back in town. He admits that it might sound odd, since they just met each other, but you shouldn't ignore when life throws a luggage cart at you. Anna agrees to the date.

In order to get through a crowd of people to reach her gate in time, David grabs Anna's hand and pulls her along to the gate. Anna again marvels at this handsome stranger she just met. David successfully gets her to the gate and the stewardess hurries her onto the flight. David checks his watch and sees that it's 10:55am, 5 minutes before her flight's scheduled departure. 

Anna takes her seat and hugs the plastic-wrapped blanket the flight provided. She takes a moment to appreciate her luck that day and that she forgot to tie her shoes that morning.",2.25,0.0,0.0,0.0,3.0,3.0,3.0,2.75
5c5aecc774a76f0001a25ced,""" some time""","""they dont get along anymore""","""yes, he agrees that they arent happy together anymore""","""liam wants the cat""","""busy""","""pasta sauce""","""4, the one on the right""","""30 dollars, emmanuellas credit card""",13,soc,"Liam and Emmanuella are a couple who decided to have a dinner party. They go to a grocery store and Emmanuella tells Liam that she thinks they should break up. Liam thinks about it and then agrees that they would be happier if they were with other people. They agree not to tell anyone at the party that they are broken up, but if someone does let it slip then they lose the right to own the cat. Liam wants to keep the cat. Emmanuella pays 30 dollars for the groceries with her credit card.",0.0,1.0,0.0,3.0,0.0,0.25,1.5,3.0
5f13a3983c6e2c3b2783f2f1,"""They probably have been thinking of breaking up for a while because they constantly were fighting.""","""They were fighting too much and they would be happier with other peopleslash""","""Yes, she said they were fighting too much""","""The cat""","""It is dimly lit and romantic""","""Pasta for the dinner party""","""I forgot""","""30 dollars total, Emmanuella pays with her credit card""",13,soc,"Emmanuella and her boyfriend went grocery shopping to prepare for a dinner party later that day. At the grocery store, they start fighting and Emmanualla suggests breaking up while picking up ingredients. She says that they fight too much, and her boyfriend agrees saying they would be happier with other people. Emmanuella pays for the groceries which costs 30 dollars using her credit card and she is sad. She suggests they still go to the dinner party, to which her boyfriend agrees. They then discuss who will be getting the cat.",1.0,1.0,0.0,3.0,0.0,1.5,0.5,2.0
5ec885ed5583f336538f0a23,""" 20 minutes""",,"""west""","""diferent sections jessie toward the front and calvin toward the back""","""since before the vacation""","""their personalities dont go well together""","""calvin thinks if she feels that way then its best they breakup""","""jessie wants her psychology books back""",12,soc,Calvin and Jessie were getting ready to go on a vacation to Jamaica but were held up and are now getting their bags. Jessie couldn't hold it in any longer and said she wanted to break up because their personalities didn't go well together. Calvin said if she felt that way then it's best they break up. When they got on the plane they forgot that they didn't get seats next to each other so they went to their respective seats but before Jesse asked for her psychology books back that she lent him.,0.5,0.0,0.0,0.25,0.0,2.5,2.5,2.5
